id,complexity,line_complexity
879859,1,0.2
716879,3,0.05172413793103448
828996,1,0.045454545454545456
829236,1,0.041666666666666664
1088681,6,0.20689655172413793
1090461,1,0.14285714285714285
1043415,3,0.375
660985,2,0.2857142857142857
1091417,3,0.42857142857142855
883151,1,0.045454545454545456
1092143,1,0.14285714285714285
1045207,3,0.02040816326530612
1045207,8,0.061068702290076333
1045207,2,0.0625
1092764,1,0.09090909090909091
769807,3,0.42857142857142855
986675,1,0.125
1094994,5,0.29411764705882354
1095369,1,0.25
988187,2,0.14285714285714285
938826,1,0.25
1048871,1,0.058823529411764705
1095960,1,0.03125
1095960,1,0.017543859649122806
939294,1,0.5
725967,1,0.037037037037037035
609657,1,0.5
889651,1,0.07692307692307693
942082,1,0.07142857142857142
942316,1,0.16666666666666666
840952,1,0.16666666666666666
840952,1,0.14285714285714285
841176,1,0.14285714285714285
1099018,1,0.5
891420,1,0.041666666666666664
776400,1,0.5
776400,2,0.13333333333333333
729777,10,0.14492753623188406
729804,1,0.5
1054083,2,0.6666666666666666
672221,2,0.3333333333333333
731578,3,0.3
1102381,1,0.14285714285714285
894405,1,0.015625
995148,1,0.2
732462,1,0.25
995779,1,0.2
995779,1,0.2
845302,1,0.09090909090909091
895692,2,0.2857142857142857
1056367,1,0.08333333333333333
845884,1,0.3333333333333333
1056935,4,0.5714285714285714
616818,4,0.1111111111111111
616917,4,0.10810810810810811
1104789,1,0.2
897180,1,0.07142857142857142
735070,1,0.1111111111111111
735070,1,0.5
735070,1,0.047619047619047616
735094,1,0.3333333333333333
1105686,1,0.2
898665,1,0.25
1059048,1,0.3333333333333333
950328,1,0.2
950328,1,0.2
848966,1,0.5
1000690,1,0.125
951829,1,0.07692307692307693
951829,1,0.25
1108298,1,0.06666666666666667
900915,2,0.6666666666666666
952542,1,0.16666666666666666
1108974,1,0.14285714285714285
1002693,1,0.14285714285714285
1002693,1,0.14285714285714285
1110170,1,0.5
853677,3,0.3333333333333333
853677,1,0.25
741422,1,0.027777777777777776
741422,1,0.09090909090909091
853559,1,0.09090909090909091
624720,2,0.125
1064663,2,0.16666666666666666
1064878,1,0.037037037037037035
1111813,1,0.16666666666666666
905147,1,0.5
856528,4,0.4444444444444444
790913,1,0.2
856802,1,0.5
1113240,1,0.034482758620689655
1068887,5,0.14285714285714285
1116068,1,0.08333333333333333
961621,1,0.02857142857142857
911556,1,0.14285714285714285
1011035,1,0.14285714285714285
1011035,2,0.16666666666666666
963266,1,0.5
1118780,1,0.5
912443,1,0.3333333333333333
912443,1,0.3333333333333333
631979,1,0.2
1119160,3,0.1875
1119833,1,0.3333333333333333
913978,2,0.08333333333333333
1072918,2,0.6666666666666666
691851,1,0.3333333333333333
864102,2,0.08
1013500,1,0.14285714285714285
1120937,35,0.4166666666666667
1121061,3,0.12
692931,1,0.09090909090909091
1074359,1,0.25
1121293,1,0.2
1121293,1,0.2
634679,4,0.26666666666666666
916079,1,0.125
916514,1,0.030303030303030304
967516,1,0.020833333333333332
753354,1,0.125
1123721,2,0.4
1123822,1,0.1111111111111111
1016921,2,0.3333333333333333
868474,1,0.14285714285714285
1077612,3,1.5
1124699,1,0.02631578947368421
1124989,1,0.047619047619047616
698391,1,0.08333333333333333
698391,1,0.06666666666666667
970771,1,0.16666666666666666
756568,2,0.125
1079255,1,0.125
1079255,1,0.125
1079273,1,0.25
1080405,1,0.1
972660,1,0.125
701047,1,0.3333333333333333
758674,2,0.1
1127926,1,0.016666666666666666
1128542,1,0.2
1081419,3,0.1875
873390,1,0.029411764705882353
808392,1,0.024390243902439025
874074,1,0.3333333333333333
874280,1,0.25
874280,1,0.14285714285714285
977007,1,0.1111111111111111
977007,2,0.14285714285714285
704532,9,0.225
1131163,6,0.06060606060606061
811385,1,0.03125
645882,2,0.18181818181818182
1085375,1,0.058823529411764705
979324,4,0.06060606060606061
706830,1,0.25
1085796,1,0.045454545454545456
1133107,1,0.2
1086701,2,0.14285714285714285
878527,4,0.05063291139240506
1137159,1,0.3333333333333333
1137159,1,0.1111111111111111
1137401,5,0.45454545454545453
539814,1,0.16666666666666666
1139051,1,0.14285714285714285
1033949,1,0.012345679012345678
714409,1,0.03333333333333333
1140752,1,0.1
657150,1,0.25
1141194,2,0.03773584905660377
657035,1,0.1111111111111111
657035,1,0.1111111111111111
716218,1,0.01694915254237288
1141388,1,0.25
1141846,1,0.3333333333333333
1141846,1,0.1
1037852,1,0.08333333333333333
1037852,1,0.0625
1143762,1,0.023255813953488372
1145080,1,0.25
1146200,1,0.0625
1146200,1,0.5
980286,3,0.06382978723404255
980322,1,0.01694915254237288
980322,3,0.0375
980322,2,0.045454545454545456
980322,1,0.034482758620689655
980322,1,0.017857142857142856
657994,1,0.041666666666666664
600084,1,0.5
1088527,1,0.09090909090909091
484936,1,0.038461538461538464
930933,1,0.3333333333333333
931022,1,0.14285714285714285
931022,1,0.06666666666666667
658193,3,0.04838709677419355
717332,1,0.045454545454545456
829545,1,0.08333333333333333
658519,1,0.14285714285714285
829809,6,0.10526315789473684
981080,1,0.038461538461538464
981217,4,0.020512820512820513
981217,1,0.02
981217,1,0.05
765881,2,0.125
765881,2,0.11764705882352941
717838,1,0.25
717838,1,0.25
766172,1,0.09090909090909091
427925,1,0.25
718033,1,0.14285714285714285
601449,1,0.030303030303030304
718478,1,0.1111111111111111
428466,1,0.08333333333333333
428466,2,0.043478260869565216
428466,8,0.34782608695652173
1042438,1,0.043478260869565216
819090,2,0.07692307692307693
486730,1,0.041666666666666664
428954,2,0.5
428954,1,0.3333333333333333
719052,3,0.2727272727272727
719052,2,0.25
767148,9,0.07086614173228346
932971,1,0.012658227848101266
932986,1,0.2
932986,1,0.5
719304,1,0.2
933232,2,0.2222222222222222
933343,1,0.1111111111111111
933343,1,0.1111111111111111
933375,3,0.1875
933375,1,0.06666666666666667
660404,1,0.02127659574468085
548298,1,0.037037037037037035
933311,1,0.08333333333333333
831660,2,0.05263157894736842
767887,1,0.038461538461538464
719758,2,0.1111111111111111
983145,1,0.038461538461538464
983145,1,0.02631578947368421
767608,1,0.02631578947368421
933730,1,0.012345679012345678
933730,1,0.024390243902439025
933730,1,0.05555555555555555
720035,1,0.038461538461538464
660972,5,0.07042253521126761
768361,1,0.029411764705882353
768361,1,0.029411764705882353
720352,1,0.02631578947368421
934231,1,0.02702702702702703
934231,1,0.1111111111111111
1091806,1,0.038461538461538464
934316,1,0.030303030303030304
983910,4,0.2
1044559,1,0.14285714285714285
549734,1,0.125
1044887,1,0.5
935135,5,0.03597122302158273
662155,1,0.16666666666666666
662155,19,0.1165644171779141
662155,1,0.09090909090909091
662155,10,0.19607843137254902
833552,8,0.07142857142857142
833552,1,0.011904761904761904
550282,1,0.0136986301369863
721418,1,0.125
721418,1,0.5
489328,1,0.038461538461538464
769287,4,0.07272727272727272
833839,6,0.05825242718446602
604973,4,0.12903225806451613
833871,1,0.011904761904761904
431992,1,0.1111111111111111
431992,1,0.017543859649122806
1092896,2,0.4
834425,4,0.058823529411764705
1093423,1,0.2
1093423,1,0.25
1093423,1,0.25
1093423,1,0.05263157894736842
663339,1,0.058823529411764705
722612,1,0.01282051282051282
722612,1,0.029411764705882353
985846,2,0.043478260869565216
1046384,1,0.02857142857142857
1046384,7,0.08139534883720931
1046443,1,0.02857142857142857
1046443,7,0.08139534883720931
1046443,1,0.047619047619047616
605923,2,0.16666666666666666
605943,1,0.05555555555555555
722761,4,0.11764705882352941
986024,1,0.017543859649122806
986024,1,0.03571428571428571
986024,1,0.06666666666666667
986024,1,0.043478260869565216
490602,1,0.1111111111111111
490602,1,0.3333333333333333
835221,1,0.038461538461538464
936808,1,0.07692307692307693
936808,1,0.05263157894736842
936808,2,0.03333333333333333
1094149,3,0.023255813953488372
723233,1,0.08333333333333333
723233,1,0.1111111111111111
936831,3,0.21428571428571427
937331,2,0.03773584905660377
937331,1,0.043478260869565216
433510,1,0.029411764705882353
664473,6,0.2608695652173913
664473,2,0.1111111111111111
835878,2,0.16666666666666666
433864,1,0.0625
664605,1,0.058823529411764705
664605,1,0.05555555555555555
664605,1,0.14285714285714285
552503,1,0.3333333333333333
1047499,1,0.029411764705882353
1047499,1,0.03571428571428571
1047499,1,0.021739130434782608
771528,2,0.03773584905660377
664751,2,0.1111111111111111
664751,1,0.16666666666666666
664754,1,0.03225806451612903
434038,1,0.07692307692307693
771625,1,0.14285714285714285
491429,4,0.0851063829787234
771710,1,0.013513513513513514
724278,1,0.09090909090909091
724278,1,0.07142857142857142
987475,4,0.1111111111111111
1048282,1,0.03571428571428571
1048282,6,0.1016949152542373
988087,1,0.02040816326530612
836933,6,0.040268456375838924
1048568,1,0.03225806451612903
1048568,1,0.019230769230769232
1048568,5,0.06578947368421052
1048568,1,0.04
493387,1,0.5
435141,2,0.2222222222222222
493692,3,0.06382978723404255
553799,2,0.2857142857142857
553799,1,0.04
1095923,1,0.5
725253,1,0.14285714285714285
725253,1,0.05555555555555555
725253,1,0.1
887861,2,0.03773584905660377
725476,1,0.3333333333333333
725485,2,0.024096385542168676
494099,1,0.25
494099,2,0.06666666666666667
494136,2,0.05405405405405406
773147,1,0.3333333333333333
773159,2,0.18181818181818182
939451,2,0.023255813953488372
725691,1,0.16666666666666666
