id,n_lines
631913,25
963636,15
963818,33
963818,50
912808,22
632456,8
797092,9
964210,18
964210,79
417653,31
1072637,19
275714,62
797542,42
797796,23
863698,92
519211,6
519333,45
519333,101
863638,12
964893,26
964893,57
1120162,13
798016,14
464233,9
464233,44
464233,121
965318,3
519983,65
634094,28
634094,7
1013557,60
520126,93
520316,38
1014079,44
1014101,6
1014101,6
865027,29
865027,13
693052,32
865099,16
1014230,118
1014234,17
520995,6
1014288,38
799570,26
799570,7
693700,25
799411,48
799411,19
1014626,19
800770,105
1014632,99
420714,12
801133,51
1075324,87
1075324,9
752497,51
466511,164
752764,47
752764,49
967089,28
288348,7
967172,72
967172,30
466650,6
466650,32
801444,29
801444,59
967352,27
967352,29
967352,32
916822,118
422819,32
753576,28
867162,6
917464,42
696325,17
753834,2
802182,22
696420,13
523163,32
696728,73
696779,24
696815,29
867747,31
696866,2
696866,34
696866,2
523473,2
802970,3
802970,4
802970,10
918538,28
1016700,76
1016700,91
754357,89
802891,72
969032,19
637428,119
697603,11
1124322,6
1124322,2
1017533,93
1017533,8
755410,12
755410,24
424886,3
469458,93
469458,6
755568,32
755568,18
803975,39
755593,57
869137,25
698122,16
698122,39
1078250,92
1078250,17
755876,10
469749,4
804469,24
584530,27
920270,12
804414,73
804414,99
970550,18
638828,9
756017,26
425520,106
869754,26
869754,3
1125587,9
525666,6
1079116,59
1079116,99
921557,9
921557,23
756402,17
870445,29
922249,6
526277,165
699706,26
699706,32
699685,22
699685,23
699685,49
1125049,13
870911,33
870911,81
1019899,30
1019899,28
640322,171
757523,5
972252,24
871353,16
871353,9
972117,83
1126925,7
640450,3
972652,6
871659,153
871659,104
871710,74
472532,59
701294,9
587446,11
972978,25
701505,35
1020986,98
1020986,44
807859,13
702136,5
529053,17
529053,11
529053,13
529053,8
1081798,3
807959,34
807962,3
808801,8
808801,7
474260,28
808867,19
808630,29
1082530,72
703300,30
703300,5
703496,27
760888,76
760703,70
760703,15
760930,32
809609,11
809609,9
760740,29
809706,113
809706,72
590110,9
761025,48
761228,5
761228,20
977305,51
926948,3
644700,10
810265,232
810265,4
976174,37
761514,25
977539,13
532223,41
927205,33
810505,2
927293,10
704981,17
645084,3
811021,7
978015,5
876152,28
762534,31
927817,28
1025623,47
762645,30
876545,29
762836,38
762836,15
928546,46
979112,7
979112,5
979112,39
928908,30
928908,55
928908,216
592558,16
877364,8
877459,5
877687,12
534367,34
812730,5
1086591,8
929660,2
929867,62
929867,50
878640,6
707998,17
878613,37
535755,7
535755,26
878843,129
878843,15
878843,29
878831,83
878831,97
708022,20
878929,67
1028568,111
536627,21
708925,15
648998,42
814323,16
814584,97
595235,18
1134988,15
1134988,63
1029345,6
1029345,7
1029345,8
1029272,4
1029272,2
709574,60
481059,10
481059,10
596638,7
596746,93
596746,182
711139,83
710637,21
596703,17
1136731,48
482266,53
1030995,10
539550,5
482777,29
817042,63
817055,100
539805,6
712331,33
712331,27
712331,3
1031668,25
817682,52
817779,30
540124,34
653449,205
653449,37
1031833,10
712965,111
712968,3
483879,49
1032369,34
1032369,35
713516,45
818518,4
818918,19
654414,188
713805,29
818961,37
818961,16
818961,19
654709,13
819405,3
819168,149
1139906,11
655654,43
1139674,27
714852,3
1034332,20
1034332,9
1034332,12
1034332,22
656330,48
656330,41
656692,109
821117,107
716638,12
821840,2
821840,36
821221,96
821221,118
822562,15
822783,43
1143541,134
1143541,96
822881,2
823409,225
1037875,13
824314,86
824314,38
823944,111
823944,93
823944,87
824809,7
824886,72
824886,122
824886,93
1037802,11
825421,25
824987,4
825276,17
825316,33
825329,17
1039821,97
1039821,57
827202,2
828680,13
828680,29
826819,8
828571,17
599965,49
310025,4
426604,137
879789,86
879928,112
657791,5
879807,19
654783,2
654783,8
654783,5
545673,20
545674,20
545679,11
600034,19
139607,32
545686,56
484461,6
484461,27
484461,8
880000,122
426740,38
138991,32
138991,48
657833,28
309487,34
484562,62
545712,33
545712,25
880028,38
880028,50
880028,48
880028,2
880028,2
545883,26
545883,4
930816,26
930816,9
980500,49
980500,89
980500,35
980500,15
310449,22
310449,14
310449,21
828948,22
310542,36
980346,10
880047,2
880047,14
545968,7
600096,14
545987,3
546002,67
657912,2
828801,109
828801,108
484831,23
717063,33
484834,22
717098,11
717098,90
1088524,158
1088524,28
880223,34
765232,17
484917,25
309776,6
765158,26
1088557,68
600202,42
546070,13
546070,15
546070,8
546070,17
1329,10
426987,107
658311,13
931144,7
717136,6
310190,6
426693,505
426995,34
717157,5
717157,25
658349,6
658349,45
658349,29
658349,37
426701,65
311169,13
484843,16
484843,54
717153,21
310817,12
311907,74
717165,19
717165,127
658365,25
658365,64
311919,174
311919,70
546172,38
657995,27
829334,4
310964,13
311122,12
764934,158
658086,14
658110,177
658379,49
765334,48
765334,110
310445,49
310445,5
658004,25
764964,9
426803,7
765336,70
