id,score,total_errors,popularity
11058110,0,7,unpopular
8908032,0,2,unpopular
8847095,0,2,unpopular
12473068,0,5,unpopular
42549497,0,12,unpopular
24295548,0,15,unpopular
31637131,0,1,unpopular
54378693,0,4,unpopular
34605040,0,12,unpopular
19261232,0,44,unpopular
18444083,0,9,unpopular
15702511,0,1,unpopular
18445234,0,16,unpopular
52837906,0,24,unpopular
55693555,0,7,unpopular
33037998,0,1,unpopular
9752468,0,3,unpopular
5545081,0,1,unpopular
24802084,0,1,unpopular
13376377,0,2,unpopular
57067640,0,1,unpopular
38608387,0,1,unpopular
59921200,0,14,unpopular
12984032,0,1,unpopular
22355033,0,90,unpopular
55207446,0,16,unpopular
42875808,0,34,unpopular
30296738,0,7,unpopular
37860887,0,8,unpopular
26792042,0,3,unpopular
34937711,0,5,unpopular
21066038,0,3,unpopular
53943956,0,17,unpopular
48255095,0,24,unpopular
41713426,0,4,unpopular
21969413,0,6,unpopular
3332557,0,1,unpopular
35972255,0,142,unpopular
15000909,0,3,unpopular
39216611,0,18,unpopular
61495361,0,8,unpopular
5689667,0,3,unpopular
5863849,0,6,unpopular
36801538,0,96,unpopular
31771290,0,9,unpopular
31297749,0,13,unpopular
31263020,0,13,unpopular
10307033,0,1,unpopular
34972261,0,22,unpopular
24936763,0,2,unpopular
28402716,0,4,unpopular
61452776,0,7,unpopular
46962363,0,4,unpopular
60203883,0,6,unpopular
45121844,0,3,unpopular
43595108,0,2,unpopular
58756709,0,2,unpopular
45872348,0,24,unpopular
45696003,0,5,unpopular
16393569,0,3,unpopular
52559194,0,30,unpopular
33204553,0,10,unpopular
51346577,0,13,unpopular
47028800,0,1,unpopular
21977684,0,6,unpopular
30301138,0,14,unpopular
37815170,0,4,unpopular
19473690,0,33,unpopular
13626745,0,2,unpopular
56493192,0,4,unpopular
41570945,0,1,unpopular
22585355,0,8,unpopular
44818418,0,10,unpopular
49969092,0,2,unpopular
11266775,0,9,unpopular
10961481,0,1,unpopular
36943716,0,1,unpopular
54656698,0,3,unpopular
35262933,0,5,unpopular
31504065,0,3,unpopular
30153002,0,14,unpopular
30049714,0,3,unpopular
28984002,0,4,unpopular
28865114,0,5,unpopular
34390842,0,3,unpopular
31637341,0,2,unpopular
23540028,0,10,unpopular
16698774,0,9,unpopular
59689084,0,4,unpopular
27518705,0,3,unpopular
33284712,0,8,unpopular
15376995,0,10,unpopular
55029730,0,18,unpopular
26636487,0,37,unpopular
41816941,0,13,unpopular
35845668,0,2,unpopular
38289097,0,9,unpopular
58378289,0,22,unpopular
23142970,0,39,unpopular
45280233,0,32,unpopular
48856867,0,33,unpopular
37504892,0,2,unpopular
52634955,0,14,unpopular
13559977,0,34,unpopular
19891414,0,1,unpopular
41419676,0,10,unpopular
24200079,0,2,unpopular
32312211,0,58,unpopular
49581872,0,4,unpopular
50355891,0,4,unpopular
22210062,0,48,unpopular
12374896,0,18,unpopular
47281459,0,2,unpopular
24096398,0,1,unpopular
28865310,0,28,unpopular
18682363,0,3,unpopular
59008068,0,17,unpopular
17562147,0,45,unpopular
28225154,0,4,unpopular
55696560,0,2,unpopular
5598211,0,33,unpopular
14333170,0,5,unpopular
23068368,0,6,unpopular
30289297,0,5,unpopular
58243374,0,4,unpopular
37371817,0,2,unpopular
56174686,0,1,unpopular
42924080,0,12,unpopular
33121788,0,5,unpopular
26625630,0,19,unpopular
46792971,0,11,unpopular
20587548,0,24,unpopular
37741508,0,22,unpopular
56616802,0,1,unpopular
41532587,0,7,unpopular
23904236,0,20,unpopular
41028369,0,49,unpopular
12342816,0,7,unpopular
20040644,0,2,unpopular
24240770,0,9,unpopular
49726490,0,9,unpopular
17387075,0,2,unpopular
32781326,0,4,unpopular
57743221,0,18,unpopular
34629138,0,8,unpopular
9773397,0,7,unpopular
57127284,0,34,unpopular
50805235,0,1,unpopular
35387000,0,8,unpopular
10950627,0,2,unpopular
47871528,0,3,unpopular
12206665,0,9,unpopular
55525692,0,6,unpopular
23715649,0,19,unpopular
43769638,0,1,unpopular
35982665,0,13,unpopular
20538129,0,3,unpopular
60394009,0,2,unpopular
37100011,0,27,unpopular
59677841,0,1,unpopular
60664412,0,1,unpopular
14102158,0,6,unpopular
47986584,0,52,unpopular
48162178,0,6,unpopular
28580689,0,4,unpopular
36579485,0,17,unpopular
8319191,0,10,unpopular
49028646,0,6,unpopular
41341268,0,17,unpopular
5658713,0,32,unpopular
24342299,0,4,unpopular
38069441,0,31,unpopular
38302932,0,15,unpopular
48163099,0,44,unpopular
22732788,0,19,unpopular
22088903,0,11,unpopular
8438158,0,49,unpopular
20879587,0,23,unpopular
5305290,0,30,unpopular
25584017,0,1,unpopular
32618480,0,5,unpopular
9274209,0,2,unpopular
9570480,0,19,unpopular
23513215,0,4,unpopular
36455675,0,6,unpopular
48835008,0,11,unpopular
26841370,0,14,unpopular
4559459,0,7,unpopular
61060699,0,2,unpopular
46433963,0,4,unpopular
36073971,0,7,unpopular
20718693,0,2,unpopular
38932481,0,1,unpopular
59701578,0,67,unpopular
60053298,0,5,unpopular
42839659,0,2,unpopular
20164922,0,4,unpopular
59705950,0,1,unpopular
29315971,0,25,unpopular
34891888,0,12,unpopular
46879535,0,3,unpopular
54060767,0,10,unpopular
16177253,0,23,unpopular
19949234,0,24,unpopular
38176710,0,21,unpopular
54146901,0,1,unpopular
40111234,0,3,unpopular
34181330,0,6,unpopular
24486746,0,1,unpopular
21228695,0,4,unpopular
51675975,0,1,unpopular
14693997,0,1,unpopular
20847389,0,18,unpopular
31594179,0,20,unpopular
31673418,0,1,unpopular
29421681,0,1,unpopular
18530903,0,4,unpopular
46533949,0,28,unpopular
46549404,0,19,unpopular
44573090,0,6,unpopular
39401662,0,14,unpopular
35421277,0,4,unpopular
23050982,0,3,unpopular
36808430,0,9,unpopular
22473455,0,54,unpopular
16433377,0,3,unpopular
14085297,0,36,unpopular
16851972,0,13,unpopular
42568263,0,5,unpopular
49511162,0,8,unpopular
45041229,0,5,unpopular
39765311,0,7,unpopular
42146358,0,3,unpopular
50429207,0,12,unpopular
50511418,0,2,unpopular
50760340,0,15,unpopular
11072464,0,22,unpopular
12114436,0,1,unpopular
42893737,0,21,unpopular
20995057,0,10,unpopular
33942543,0,14,unpopular
61473930,0,6,unpopular
36935518,0,3,unpopular
29184878,0,2,unpopular
29129886,0,30,unpopular
31332466,0,11,unpopular
10329922,0,1,unpopular
26701743,0,16,unpopular
9719134,0,2,unpopular
61437621,0,2,unpopular
22045812,0,2,unpopular
40270504,0,1,unpopular
35758298,0,15,unpopular
58155020,0,120,unpopular
28692098,0,3,unpopular
36310720,0,10,unpopular
30551138,0,1,unpopular
16360266,0,13,unpopular
41374316,0,5,unpopular
39743885,0,2,unpopular
22500800,0,11,unpopular
41844797,0,1,unpopular
6443531,0,18,unpopular
50929614,0,19,unpopular
11807697,0,4,unpopular
11550054,0,2,unpopular
21511981,0,3,unpopular
9218411,0,2,unpopular
30109643,0,19,unpopular
17366261,0,18,unpopular
58663685,0,5,unpopular
49944613,0,1,unpopular
60467061,0,11,unpopular
37137990,0,11,unpopular
27399236,0,4,unpopular
40983041,0,1,unpopular
21548888,0,9,unpopular
50925365,0,2,unpopular
35542126,0,15,unpopular
11407876,0,3,unpopular
12082464,0,11,unpopular
12313280,0,12,unpopular
13262718,0,10,unpopular
12783108,0,1,unpopular
24757045,0,25,unpopular
20065620,0,61,unpopular
13080677,0,5,unpopular
59803436,0,13,unpopular
16497560,0,3,unpopular
43961519,0,2,unpopular
27643990,0,3,unpopular
48247810,0,12,unpopular
29535130,0,12,unpopular
25847906,0,45,unpopular
45892638,0,2,unpopular
24125744,0,1,unpopular
27335231,0,59,unpopular
21575553,0,6,unpopular
48031219,0,11,unpopular
40532652,0,28,unpopular
34989763,0,4,unpopular
51497872,0,71,unpopular
51921420,0,8,unpopular
61005834,0,11,unpopular
36662795,0,3,unpopular
21757309,0,5,unpopular
28904219,0,6,unpopular
28941936,0,4,unpopular
34473725,0,6,unpopular
15892832,0,2,unpopular
29584409,0,4,unpopular
28309298,0,7,unpopular
23183944,0,4,unpopular
49533551,0,10,unpopular
28488083,0,4,unpopular
13798525,0,1,unpopular
45212295,0,2,unpopular
39136423,0,8,unpopular
58522191,0,2,unpopular
14554734,0,40,unpopular
55480398,0,21,unpopular
21962372,0,1,unpopular
7456140,0,2,unpopular
46863500,0,10,unpopular
56390987,0,12,unpopular
40660159,0,43,unpopular
32181399,0,1,unpopular
54643734,0,11,unpopular
39483187,0,1,unpopular
24461019,0,1,unpopular
47303003,0,4,unpopular
61073336,0,4,unpopular
17469740,0,54,unpopular
29147549,0,6,unpopular
32669846,0,3,unpopular
17759777,0,77,unpopular
29664269,0,2,unpopular
36066464,0,10,unpopular
12508265,0,8,unpopular
12074774,0,1,unpopular
46441750,0,1,unpopular
38725712,0,8,unpopular
46795259,0,36,unpopular
44574712,0,10,unpopular
21514512,0,5,unpopular
59922732,0,4,unpopular
40460361,0,2,unpopular
61381062,0,1,unpopular
22082947,0,15,unpopular
46667232,0,6,unpopular
37094656,0,5,unpopular
20280366,0,2,unpopular
39947488,0,12,unpopular
40180617,0,13,unpopular
44797298,0,1,unpopular
42248119,0,2,unpopular
35740382,0,3,unpopular
14959804,0,2,unpopular
15150657,0,4,unpopular
47051259,0,1,unpopular
20986651,0,19,unpopular
11701857,0,1,unpopular
19778809,0,6,unpopular
7245537,0,2,unpopular
20680579,0,15,unpopular
17663059,0,3,unpopular
9316130,0,15,unpopular
33622962,0,55,unpopular
19165767,0,22,unpopular
10374513,0,3,unpopular
57087506,0,1,unpopular
28326902,0,7,unpopular
38187198,0,9,unpopular
10537511,0,8,unpopular
46924799,0,7,unpopular
37867330,0,6,unpopular
47464956,0,6,unpopular
37281700,0,6,unpopular
40235151,0,15,unpopular
22801701,0,11,unpopular
21478394,0,8,unpopular
16058566,0,12,unpopular
23375312,0,45,unpopular
40644866,0,1,unpopular
16798917,0,7,unpopular
44575542,0,11,unpopular
22295781,0,22,unpopular
33046869,0,5,unpopular
29352104,0,11,unpopular
6757451,0,12,unpopular
25058490,0,19,unpopular
50082628,0,53,unpopular
15008454,0,28,unpopular
61669973,0,11,unpopular
5760017,0,39,unpopular
47394143,0,2,unpopular
21129767,0,2,unpopular
60867543,0,19,unpopular
5373476,0,6,unpopular
28894948,0,6,unpopular
62041981,0,1,unpopular
34394113,0,16,unpopular
18683952,0,2,unpopular
57771095,0,1,unpopular
52124840,0,12,unpopular
15209448,0,1,unpopular
11179723,0,1,unpopular
36827049,0,2,unpopular
28540720,0,12,unpopular
26565562,0,3,unpopular
47856348,0,5,unpopular
13647750,0,28,unpopular
45407815,0,6,unpopular
44778584,0,10,unpopular
60335593,0,21,unpopular
8996123,0,13,unpopular
38184845,0,1,unpopular
14728840,0,13,unpopular
24962479,0,13,unpopular
38121559,0,6,unpopular
26324764,0,3,unpopular
40779094,0,7,unpopular
40672024,0,2,unpopular
10916046,0,1,unpopular
12164952,0,7,unpopular
42627236,0,22,unpopular
51277267,0,2,unpopular
35549460,0,11,unpopular
59006047,0,4,unpopular
36504997,0,4,unpopular
27400735,0,6,unpopular
22495187,0,1,unpopular
22580250,0,5,unpopular
23293025,0,3,unpopular
10918506,0,5,unpopular
23282482,0,1,unpopular
36715932,0,12,unpopular
28802062,0,1,unpopular
43542938,0,9,unpopular
27149557,0,3,unpopular
8377180,0,3,unpopular
55233694,0,3,unpopular
61144888,0,3,unpopular
36371062,0,12,unpopular
20612331,0,2,unpopular
45140497,0,53,unpopular
43920128,0,2,unpopular
6222017,0,19,unpopular
41039783,0,10,unpopular
39809071,0,4,unpopular
49985923,0,9,unpopular
28928831,0,10,unpopular
32793098,0,4,unpopular
17571052,0,5,unpopular
17228455,0,4,unpopular
35251977,0,1,unpopular
27665445,0,11,unpopular
26899813,0,4,unpopular
10362626,0,2,unpopular
28162734,0,4,unpopular
37351003,0,1,unpopular
58472005,0,2,unpopular
21221230,0,1,unpopular
42595672,0,8,unpopular
7050674,0,20,unpopular
45665063,0,7,unpopular
52645120,0,3,unpopular
13434817,0,2,unpopular
23497523,0,2,unpopular
3294305,0,9,unpopular
38544527,0,13,unpopular
35236199,0,9,unpopular
51342864,0,2,unpopular
14696432,0,1,unpopular
49971983,0,2,unpopular
49867419,0,3,unpopular
29197459,0,67,unpopular
18481326,0,5,unpopular
32677061,0,4,unpopular
33615476,0,15,unpopular
18915624,0,3,unpopular
18685622,0,6,unpopular
10361243,0,22,unpopular
35143877,0,11,unpopular
41035439,0,22,unpopular
41873506,0,49,unpopular
12445658,0,18,unpopular
13266943,0,4,unpopular
41767566,0,5,unpopular
39282733,0,11,unpopular
4838350,0,4,unpopular
24680877,0,1,unpopular
29578249,0,14,unpopular
24325485,0,9,unpopular
38674598,0,6,unpopular
21336571,0,11,unpopular
20436170,0,8,unpopular
61623310,0,17,unpopular
47495338,0,4,unpopular
31758495,0,30,unpopular
32942734,0,36,unpopular
18307943,0,7,unpopular
10324099,0,9,unpopular
22694362,0,2,unpopular
39484302,0,2,unpopular
41963236,0,9,unpopular
61040383,0,7,unpopular
56765750,0,9,unpopular
6579781,0,21,unpopular
28027930,0,4,unpopular
41454596,0,4,unpopular
46907571,0,1,unpopular
60160406,0,29,unpopular
57935423,0,24,unpopular
21453889,0,9,unpopular
37268613,0,4,unpopular
53591786,0,2,unpopular
37840747,0,2,unpopular
40685146,0,7,unpopular
24241091,0,6,unpopular
22436096,0,1,unpopular
51937141,0,4,unpopular
38825416,0,3,unpopular
36821372,0,23,unpopular
24238741,0,2,unpopular
18852191,0,2,unpopular
29371364,0,1,unpopular
17831709,0,3,unpopular
10286294,0,8,unpopular
56625438,0,4,unpopular
16603080,0,9,unpopular
32502552,0,2,unpopular
55582939,0,9,unpopular
12467638,0,11,unpopular
13658452,0,41,unpopular
37607027,0,1,unpopular
28238876,0,1,unpopular
45119068,0,33,unpopular
24649201,0,2,unpopular
16190273,0,5,unpopular
36400281,0,1,unpopular
26807888,0,21,unpopular
6893243,0,5,unpopular
55063315,0,2,unpopular
41407065,0,4,unpopular
57100560,0,2,unpopular
22132541,0,33,unpopular
19338265,0,12,unpopular
20819416,0,1,unpopular
59096235,0,2,unpopular
19122596,0,1,unpopular
18178246,0,85,unpopular
30894458,0,32,unpopular
23032046,0,17,unpopular
38066162,0,3,unpopular
26520052,0,7,unpopular
27889473,0,15,unpopular
27877254,0,10,unpopular
28056143,0,18,unpopular
22854201,0,35,unpopular
22848884,0,10,unpopular
46913374,0,5,unpopular
46089497,0,3,unpopular
14777404,0,2,unpopular
51090349,0,4,unpopular
42890826,0,1,unpopular
28530700,0,13,unpopular
19711318,0,11,unpopular
36498179,0,4,unpopular
27013591,0,3,unpopular
25328669,0,11,unpopular
38414026,0,12,unpopular
44847124,0,1,unpopular
35639784,0,7,unpopular
26071809,0,1,unpopular
38514656,0,19,unpopular
53424490,0,2,unpopular
38957545,0,7,unpopular
20118087,0,39,unpopular
47806405,0,1,unpopular
35240523,0,2,unpopular
57768215,0,2,unpopular
32615273,0,4,unpopular
31415096,0,5,unpopular
18100550,0,46,unpopular
54304361,0,1,unpopular
15984284,0,16,unpopular
9851855,0,14,unpopular
52169577,0,36,unpopular
16997497,0,7,unpopular
27005835,0,8,unpopular
57909095,0,8,unpopular
28533557,0,25,unpopular
4558198,0,4,unpopular
13606084,0,3,unpopular
8224088,0,43,unpopular
51556033,0,2,unpopular
59872386,0,4,unpopular
33359577,0,18,unpopular
28447364,0,2,unpopular
53057005,0,7,unpopular
24373714,0,2,unpopular
53439006,0,1,unpopular
32369976,0,39,unpopular
42323633,0,15,unpopular
42043945,0,5,unpopular
12503310,0,15,unpopular
51425697,0,13,unpopular
5888442,0,2,unpopular
51614752,0,3,unpopular
24256666,0,24,unpopular
36969019,0,30,unpopular
19527905,0,9,unpopular
25449642,0,2,unpopular
9067329,0,10,unpopular
18862307,0,7,unpopular
18015046,0,12,unpopular
31388258,0,1,unpopular
27841023,0,9,unpopular
10102059,0,9,unpopular
23177342,0,14,unpopular
41661920,0,11,unpopular
26849984,0,7,unpopular
47818907,0,2,unpopular
12434994,0,3,unpopular
14150560,0,3,unpopular
13700145,0,2,unpopular
51616255,0,3,unpopular
41678725,0,6,unpopular
38258107,0,9,unpopular
14901641,0,4,unpopular
28612923,0,14,unpopular
36512836,0,5,unpopular
49703582,0,7,unpopular
26367806,0,1,unpopular
23731629,0,22,unpopular
24339627,0,59,unpopular
55075098,0,28,unpopular
60841520,0,3,unpopular
25458656,0,17,unpopular
17668486,0,10,unpopular
31985440,0,29,unpopular
19236250,0,50,unpopular
54366209,0,6,unpopular
56417523,0,1,unpopular
40980541,0,9,unpopular
22812276,0,7,unpopular
47360217,0,43,unpopular
23798006,0,1,unpopular
8905053,0,8,unpopular
30234827,0,1,unpopular
59950423,0,3,unpopular
60030176,0,3,unpopular
23305572,0,1,unpopular
42735635,0,4,unpopular
46346190,0,9,unpopular
45650651,0,4,unpopular
16299084,0,5,unpopular
36112665,0,3,unpopular
35789435,0,22,unpopular
24916167,0,39,unpopular
41789947,0,62,unpopular
61336507,0,16,unpopular
23854590,0,1,unpopular
61501122,0,47,unpopular
24000709,0,3,unpopular
47627843,0,28,unpopular
2992650,0,7,unpopular
25391684,0,12,unpopular
21787079,0,139,unpopular
59144122,0,1,unpopular
9640308,0,5,unpopular
31526841,0,2,unpopular
31875981,0,26,unpopular
33640217,0,17,unpopular
18866246,0,5,unpopular
31317603,0,9,unpopular
30123968,0,14,unpopular
18295968,0,18,unpopular
43283312,0,2,unpopular
35095041,0,3,unpopular
10007070,0,45,unpopular
56501568,0,1,unpopular
36190734,0,10,unpopular
15158680,0,1,unpopular
24689953,0,156,unpopular
47767636,0,18,unpopular
13971396,0,12,unpopular
23391394,0,4,unpopular
55574089,0,2,unpopular
27050099,0,2,unpopular
40182400,0,3,unpopular
46753329,0,1,unpopular
23190430,0,17,unpopular
32457491,0,6,unpopular
38212375,0,7,unpopular
55256049,0,3,unpopular
44999904,0,8,unpopular
52306949,0,4,unpopular
32312345,0,3,unpopular
24761918,0,42,unpopular
24743802,0,8,unpopular
44037691,0,25,unpopular
44727255,0,5,unpopular
19564539,0,4,unpopular
50134541,0,3,unpopular
50112962,0,9,unpopular
34563758,0,1,unpopular
9101459,0,6,unpopular
31687364,0,2,unpopular
25001667,0,13,unpopular
25121726,0,4,unpopular
25318314,0,111,unpopular
16578743,0,1,unpopular
11919587,0,2,unpopular
13711461,0,24,unpopular
26686780,0,3,unpopular
60378640,0,77,unpopular
58207072,0,15,unpopular
6836643,0,1,unpopular
22594571,0,7,unpopular
57058406,0,22,unpopular
26014979,0,2,unpopular
46515491,0,39,unpopular
42287113,0,15,unpopular
38823501,0,9,unpopular
23646707,0,2,unpopular
24636198,0,2,unpopular
22170093,0,19,unpopular
40711880,0,36,unpopular
44268885,0,1,unpopular
15321765,0,53,unpopular
42449761,0,5,unpopular
12113810,0,10,unpopular
41158073,0,5,unpopular
14510990,0,3,unpopular
21636480,0,12,unpopular
25867425,0,2,unpopular
31878700,0,5,unpopular
31964387,0,3,unpopular
34571345,0,2,unpopular
9510091,0,11,unpopular
18196852,0,25,unpopular
46337436,0,1,unpopular
35012802,0,1,unpopular
16642103,0,6,unpopular
32303200,0,5,unpopular
15067542,0,12,unpopular
10526797,0,1,unpopular
61254245,0,11,unpopular
4774304,0,2,unpopular
60883494,0,1,unpopular
41988982,0,1,unpopular
14498171,0,4,unpopular
32493667,0,31,unpopular
59306683,0,2,unpopular
54016221,0,31,unpopular
39808788,0,6,unpopular
22144482,0,42,unpopular
53529899,0,17,unpopular
39189720,0,9,unpopular
44308824,0,14,unpopular
61042469,0,2,unpopular
31887583,0,10,unpopular
32582775,0,15,unpopular
17506443,0,23,unpopular
35757758,0,276,unpopular
61283427,0,2,unpopular
12256288,0,17,unpopular
23162566,0,25,unpopular
22807842,0,1,unpopular
16085473,0,21,unpopular
40442795,0,8,unpopular
30611464,0,39,unpopular
41484139,0,12,unpopular
52426572,0,17,unpopular
19828819,0,5,unpopular
38414770,0,1,unpopular
35517077,0,10,unpopular
55225697,0,1,unpopular
25991442,0,2,unpopular
48404548,0,12,unpopular
25415698,0,48,unpopular
29918643,0,4,unpopular
9223781,0,8,unpopular
33820583,0,2,unpopular
54043800,0,8,unpopular
35272893,0,7,unpopular
25268305,0,2,unpopular
49879748,0,2,unpopular
32248932,0,2,unpopular
45506016,0,1,unpopular
40890463,0,41,unpopular
49463603,0,33,unpopular
12463187,0,3,unpopular
13668363,0,5,unpopular
27903753,0,1,unpopular
23776715,0,11,unpopular
59898615,0,11,unpopular
59909540,0,25,unpopular
60513388,0,48,unpopular
16331574,0,2,unpopular
7335317,0,4,unpopular
7549192,0,10,unpopular
48942195,0,16,unpopular
21897576,0,17,unpopular
56663827,0,2,unpopular
26379764,0,41,unpopular
41174356,0,13,unpopular
42275942,0,1,unpopular
50198223,0,16,unpopular
21942802,0,8,unpopular
3745305,0,2,unpopular
40954031,0,5,unpopular
48829649,0,2,unpopular
5159115,0,17,unpopular
35668150,0,3,unpopular
61423002,0,17,unpopular
24196417,0,6,unpopular
51690553,0,6,unpopular
48779670,0,27,unpopular
9031388,0,2,unpopular
31636433,0,93,unpopular
31188830,0,2,unpopular
9354957,0,4,unpopular
10731971,0,14,unpopular
46413223,0,10,unpopular
11595470,0,3,unpopular
43483919,0,4,unpopular
14994364,0,6,unpopular
57052357,0,22,unpopular
60906001,0,3,unpopular
37090512,0,4,unpopular
39977666,0,7,unpopular
40232426,0,8,unpopular
49952448,0,30,unpopular
27577400,0,4,unpopular
55419244,0,28,unpopular
38817256,0,1,unpopular
40113871,0,10,unpopular
32315822,0,10,unpopular
38513426,0,25,unpopular
14946397,0,5,unpopular
12188946,0,5,unpopular
42949358,0,27,unpopular
2928214,0,4,unpopular
11924868,0,4,unpopular
19424454,0,4,unpopular
39664326,0,3,unpopular
9188238,0,7,unpopular
59105378,0,2,unpopular
19072468,0,3,unpopular
32640606,0,6,unpopular
32821051,0,3,unpopular
18683938,0,33,unpopular
31101749,0,1,unpopular
9675332,0,23,unpopular
21414957,0,1,unpopular
42437895,0,4,unpopular
37007461,0,13,unpopular
4330112,0,5,unpopular
60954656,0,2,unpopular
37104189,0,3,unpopular
22401869,0,68,unpopular
56775535,0,8,unpopular
16043564,0,2,unpopular
47618832,0,6,unpopular
52664083,0,4,unpopular
49217810,0,1,unpopular
54070814,0,10,unpopular
49878735,0,64,unpopular
10966798,0,1,unpopular
61500191,0,46,unpopular
41135840,0,2,unpopular
19749045,0,6,unpopular
32955675,0,7,unpopular
18292593,0,16,unpopular
31601086,0,2,unpopular
15801877,0,7,unpopular
17268722,0,21,unpopular
26676932,0,11,unpopular
23459726,0,1,unpopular
28575145,0,3,unpopular
13955455,0,1,unpopular
45529056,0,8,unpopular
35887171,0,2,unpopular
43306166,0,15,unpopular
22019904,0,8,unpopular
23026620,0,35,unpopular
16582181,0,17,unpopular
24234880,0,3,unpopular
20538538,0,12,unpopular
49458928,0,6,unpopular
26353799,0,7,unpopular
58849864,0,17,unpopular
2462051,0,4,unpopular
34009021,0,9,unpopular
33992508,0,21,unpopular
24080823,0,2,unpopular
61755840,0,4,unpopular
51555446,0,10,unpopular
34024412,0,8,unpopular
7262214,0,2,unpopular
2285917,0,7,unpopular
17450569,0,32,unpopular
30110780,0,214,unpopular
29873074,0,65,unpopular
31204799,0,9,unpopular
15664782,0,11,unpopular
54599548,0,3,unpopular
56570578,0,10,unpopular
52187220,0,13,unpopular
16774146,0,8,unpopular
57921602,0,1,unpopular
33236164,0,80,unpopular
33227155,0,1,unpopular
10738676,0,8,unpopular
26453461,0,14,unpopular
24500286,0,16,unpopular
23432178,0,5,unpopular
27560022,0,30,unpopular
19877441,0,4,unpopular
22917762,0,7,unpopular
27516152,0,16,unpopular
47110809,0,10,unpopular
47346220,0,4,unpopular
22172716,0,1,unpopular
37361476,0,24,unpopular
7728876,0,9,unpopular
20272951,0,6,unpopular
11187372,0,8,unpopular
15308293,0,6,unpopular
35011768,0,29,unpopular
20399813,0,42,unpopular
51230471,0,26,unpopular
61353454,0,10,unpopular
54704628,0,4,unpopular
48790707,0,3,unpopular
29180130,0,33,unpopular
32838071,0,32,unpopular
33732891,0,3,unpopular
15898391,0,3,unpopular
19077650,0,29,unpopular
30847435,0,8,unpopular
15808280,0,1,unpopular
52931697,0,10,unpopular
60062622,0,2,unpopular
27136493,0,3,unpopular
41940797,0,1,unpopular
28344387,0,35,unpopular
12616814,0,6,unpopular
61718598,0,92,unpopular
47084121,0,8,unpopular
39976732,0,5,unpopular
30288768,0,11,unpopular
36423550,0,3,unpopular
6556703,0,17,unpopular
22615072,0,1,unpopular
44575233,0,3,unpopular
28450403,0,1,unpopular
7285665,0,1,unpopular
45458579,0,2,unpopular
53792546,0,1,unpopular
57140473,0,1,unpopular
48436365,0,2,unpopular
2491020,0,1,unpopular
39327996,0,7,unpopular
36694800,0,7,unpopular
49770103,0,2,unpopular
17441031,0,60,unpopular
59238347,0,27,unpopular
19219668,0,6,unpopular
57728626,0,3,unpopular
33717812,0,13,unpopular
17740795,0,4,unpopular
10581296,0,26,unpopular
25093766,0,16,unpopular
23136309,0,7,unpopular
56202073,0,1,unpopular
47664247,0,32,unpopular
26638662,0,4,unpopular
55900554,0,2,unpopular
23476297,0,2,unpopular
40237584,0,3,unpopular
39845481,0,37,unpopular
22436729,0,2,unpopular
27668105,0,11,unpopular
55937177,0,3,unpopular
41500503,0,4,unpopular
39161230,0,13,unpopular
14619199,0,63,unpopular
27527666,0,1,unpopular
58170905,0,4,unpopular
46664670,0,102,unpopular
46661819,0,2,unpopular
53106697,0,22,unpopular
24350665,0,2,unpopular
39095219,0,28,unpopular
38724081,0,50,unpopular
54636686,0,9,unpopular
26082702,0,9,unpopular
53331738,0,2,unpopular
61494846,0,2,unpopular
42854824,0,8,unpopular
35726185,0,27,unpopular
61111673,0,15,unpopular
49712304,0,6,unpopular
39589476,0,1,unpopular
36981245,0,22,unpopular
49818278,0,14,unpopular
17196874,0,1,unpopular
59246928,0,29,unpopular
32736872,0,8,unpopular
17706483,0,5,unpopular
31053490,0,1,unpopular
46020365,0,29,unpopular
51026478,0,6,unpopular
46915391,0,7,unpopular
24453685,0,8,unpopular
8390449,0,16,unpopular
41800976,0,1,unpopular
35924815,0,48,unpopular
36526594,0,36,unpopular
36613425,0,1,unpopular
58677813,0,4,unpopular
45386941,0,2,unpopular
52906896,0,13,unpopular
30390141,0,4,unpopular
29414214,0,41,unpopular
35027132,0,7,unpopular
20586049,0,2,unpopular
25373667,0,4,unpopular
53463127,0,1,unpopular
22422186,0,4,unpopular
22799802,0,64,unpopular
50171051,0,3,unpopular
45780465,0,5,unpopular
40388773,0,6,unpopular
34951316,0,2,unpopular
6165733,0,7,unpopular
34000797,0,4,unpopular
35413840,0,4,unpopular
61520162,0,1,unpopular
19950952,0,22,unpopular
37077127,0,20,unpopular
17510724,0,3,unpopular
9554517,0,9,unpopular
18072451,0,1,unpopular
17727856,0,25,unpopular
18701829,0,4,unpopular
17165708,0,2,unpopular
30980304,0,2,unpopular
59472153,0,139,unpopular
58419050,0,3,unpopular
23320033,0,10,unpopular
47196424,0,7,unpopular
27279839,0,3,unpopular
28007523,0,34,unpopular
12653687,0,7,unpopular
43654838,0,5,unpopular
23034801,0,35,unpopular
16870546,0,1,unpopular
56602235,0,1,unpopular
26614653,0,2,unpopular
39123686,0,2,unpopular
26941956,0,3,unpopular
53462554,0,2,unpopular
58559690,0,9,unpopular
52051867,0,8,unpopular
38810094,0,44,unpopular
61380250,0,11,unpopular
61256128,0,10,unpopular
51399119,0,1,unpopular
20321823,0,13,unpopular
29174865,0,10,unpopular
