id,complexity,line_complexity
49008996,2,0.4
59215176,1,0.25
34511425,1,0.3333333333333333
62001662,1,0.08333333333333333
52306830,1,0.08333333333333333
54727929,1,0.5
53552589,1,0.3333333333333333
49532990,2,0.5
54626743,1,0.06666666666666667
50059327,5,0.1282051282051282
44575078,1,0.1
50034576,1,0.25
55691551,1,0.5
55691551,1,0.5
53524077,1,0.25
50240351,1,0.047619047619047616
59209799,1,0.09090909090909091
54680605,1,0.14285714285714285
57507931,1,0.16666666666666666
55841557,1,0.1111111111111111
55841557,1,0.14285714285714285
60342434,1,0.047619047619047616
54572542,2,0.1111111111111111
57464171,1,0.125
31941106,1,0.3333333333333333
56305376,1,0.06666666666666667
47591896,1,0.058823529411764705
55235021,1,0.125
8302847,2,0.5
40342006,1,0.08333333333333333
40342006,1,0.25
25497757,2,0.6666666666666666
61875883,1,0.024390243902439025
58537735,1,0.5
44668121,1,0.2
47628106,1,0.0625
58011034,1,0.14285714285714285
49107115,1,0.07692307692307693
49107115,1,0.023809523809523808
49107115,2,0.08333333333333333
49107115,1,0.5
58805139,4,0.2222222222222222
58805139,1,0.06666666666666667
52589414,1,0.16666666666666666
47706264,1,0.09090909090909091
53756675,1,0.2
61337296,1,0.034482758620689655
52829744,1,0.034482758620689655
60978387,3,0.2727272727272727
55856735,2,0.18181818181818182
54878075,1,0.058823529411764705
54929881,1,0.3333333333333333
15170835,1,0.5
59057096,1,0.043478260869565216
44970158,1,0.1
44970158,1,0.09090909090909091
45774461,1,0.125
55645059,1,0.5
48489319,1,0.3333333333333333
21734832,1,0.5
44942369,1,0.1
61772101,1,0.047619047619047616
58442442,1,0.5
53532880,2,0.5
53532880,2,0.5
53532880,2,0.5
45380675,1,0.125
53576586,1,0.3333333333333333
42949396,1,0.25
42949396,1,0.25
38371810,2,0.6666666666666666
46562374,1,0.3333333333333333
53635292,1,0.25
53635292,1,0.16666666666666666
58734621,2,0.1111111111111111
45620634,1,0.0196078431372549
60406967,1,0.2
37830182,1,0.5
44586951,1,0.25
2019002,1,0.3333333333333333
36329397,2,0.25
54626904,1,0.1111111111111111
20925435,1,0.16666666666666666
33152885,1,0.08333333333333333
54311776,2,0.25
61043475,1,0.14285714285714285
52269626,2,0.25
25969083,2,0.5
57705391,1,0.16666666666666666
52391911,1,0.14285714285714285
24573846,2,0.5
59545341,1,0.2
42793215,1,0.07142857142857142
37461189,1,0.06666666666666667
26070883,1,0.3333333333333333
41595652,1,0.25
61918259,1,0.16666666666666666
45068597,1,0.25
53535406,1,0.3333333333333333
54508929,1,0.25
58876673,1,0.14285714285714285
45020813,1,0.3333333333333333
52548816,2,1
52548816,1,0.3333333333333333
48466506,1,0.09090909090909091
40486833,1,0.2
28029731,3,0.2727272727272727
57414559,1,0.25
48693010,1,0.3333333333333333
50768598,1,0.3333333333333333
60500208,1,0.05263157894736842
54431374,1,0.03571428571428571
61534153,1,0.3333333333333333
56842677,1,0.25
56842677,1,0.16666666666666666
48188102,1,0.125
54346708,1,0.14285714285714285
33515737,1,0.1111111111111111
55525656,1,0.05555555555555555
46904149,1,0.3333333333333333
56075671,1,0.16666666666666666
55060912,1,0.08333333333333333
55060912,1,0.07692307692307693
46298944,1,0.16666666666666666
59437142,3,0.13043478260869565
35901491,1,0.5
44503639,1,0.09090909090909091
50412439,4,0.3076923076923077
46915505,1,0.125
61078890,1,0.08333333333333333
57709602,1,0.024390243902439025
56727211,1,0.14285714285714285
40494466,1,0.125
48050490,2,0.2222222222222222
51158032,1,0.07142857142857142
27921903,1,0.125
53249817,1,0.2
19159279,1,0.3333333333333333
45728207,1,0.029411764705882353
17044746,1,0.047619047619047616
45794062,1,0.3333333333333333
44083103,1,0.1
46686156,1,0.07142857142857142
46686156,1,0.1
61070322,1,0.16666666666666666
61070322,2,0.2857142857142857
56938722,1,0.3333333333333333
60129495,1,0.08333333333333333
53293617,1,0.05
44316473,2,0.5
34376208,1,0.5
46984583,1,0.16666666666666666
53312792,1,0.25
61214795,2,0.6666666666666666
2905245,1,0.5
50430077,2,0.2222222222222222
49052696,1,0.3333333333333333
59152712,2,0.06060606060606061
59152712,2,0.09523809523809523
53370291,1,0.3333333333333333
58819016,1,0.1
56450704,1,0.1111111111111111
56450704,1,0.125
60476088,1,0.047619047619047616
10212964,1,0.3333333333333333
53239633,1,0.16666666666666666
53553503,1,0.3333333333333333
49596827,2,0.4
34705401,2,0.3333333333333333
45577154,1,0.25
51493278,2,0.14285714285714285
61030048,2,0.1111111111111111
16103836,1,0.25
49531915,1,0.5
37409126,1,0.25
36076888,1,0.3333333333333333
46924125,1,0.1
46731648,3,0.3333333333333333
57165014,1,0.3333333333333333
59096637,1,0.06666666666666667
59096637,1,0.16666666666666666
43270576,1,0.2
51800838,1,0.1111111111111111
53194433,1,0.2
61369206,1,0.25
58267910,1,0.3333333333333333
36148199,1,0.07692307692307693
50522974,1,0.2
44587574,1,0.3333333333333333
60239106,1,0.03125
58493510,6,0.1276595744680851
60210474,1,0.1
34625667,1,0.3333333333333333
59801785,1,0.1
44858132,1,0.034482758620689655
51405172,2,0.2
53986525,1,0.09090909090909091
48411925,1,0.5
50362743,1,0.25
47239712,3,0.10714285714285714
50691007,1,0.2
41375970,2,0.2222222222222222
57060401,1,0.022222222222222223
57060401,1,0.3333333333333333
47669404,1,0.0625
54224746,1,0.07142857142857142
59674840,2,0.2222222222222222
59674840,1,0.14285714285714285
59674840,1,0.14285714285714285
57116465,1,0.16666666666666666
49542066,1,0.08333333333333333
55685396,2,0.5
45778846,1,0.3333333333333333
60845028,1,0.1
57127847,1,0.05263157894736842
52294451,1,0.058823529411764705
35335162,1,0.1111111111111111
51373942,2,0.6666666666666666
56263152,1,0.25
55951398,1,0.25
39025249,1,0.3333333333333333
39025249,1,0.3333333333333333
33972877,1,0.25
59945516,1,0.16666666666666666
39957656,2,0.2
61022355,1,0.3333333333333333
56150325,1,0.25
44207488,1,0.3333333333333333
35694784,1,0.5
56250052,2,0.5
51006490,3,0.375
50663191,1,0.3333333333333333
58514286,1,0.125
55558818,1,0.14285714285714285
56486878,1,0.0625
53413431,1,0.3333333333333333
45917962,2,0.5
55278720,1,0.07142857142857142
56132122,1,0.25
45691609,1,0.5
58137894,1,0.1111111111111111
58137894,1,0.25
60750407,1,0.2
53237042,1,0.25
47768470,1,0.125
60448736,1,0.3333333333333333
51106051,1,0.09090909090909091
56119925,2,0.1
51669282,1,0.5
54210579,1,0.2
41861197,1,0.2
56733447,1,0.1111111111111111
32831059,2,0.5
32831059,2,0.5
32831059,2,0.5
36105023,1,0.25
58185267,1,0.037037037037037035
51573981,1,0.25
48533968,1,0.1111111111111111
50814477,1,0.07692307692307693
56260081,1,0.07142857142857142
56260081,1,0.2
56669440,2,0.5
58812125,1,0.125
56291033,1,0.3333333333333333
46967687,1,0.125
52781580,1,0.14285714285714285
18395224,1,0.2
59398391,1,0.14285714285714285
60094117,1,0.09090909090909091
47419017,1,0.041666666666666664
45981488,1,0.2
36231680,3,0.375
61451596,1,0.02702702702702703
55583074,1,0.3333333333333333
50366536,2,0.06060606060606061
33607599,1,0.16666666666666666
57071277,1,0.0625
56520828,1,0.2
59615201,1,0.25
37412029,1,0.08333333333333333
51753715,1,0.08333333333333333
55880855,1,0.16666666666666666
55880855,1,0.14285714285714285
55880855,1,0.3333333333333333
38628104,1,0.3333333333333333
33966869,1,0.2
52978332,1,0.0625
53283351,1,0.5
58728584,3,0.23076923076923078
41487633,1,0.041666666666666664
51188593,1,0.045454545454545456
52015560,1,0.03125
60573162,1,0.09090909090909091
60246731,1,0.3333333333333333
46906245,1,0.5
51811324,1,0.1111111111111111
36450088,2,0.4
61149875,1,0.1
59378739,3,0.16666666666666666
51758216,1,0.14285714285714285
55705308,1,0.5
10025768,2,0.25
37394272,1,0.007407407407407408
34887725,1,0.1
50810395,1,0.2
48201470,1,0.125
53457896,1,0.16666666666666666
59298035,1,0.05
51809272,2,0.25
45385234,1,0.05555555555555555
54124181,1,0.5
48708722,1,0.1
58642420,2,0.3333333333333333
57456378,1,0.3333333333333333
60375945,2,0.13333333333333333
60375945,2,0.2222222222222222
60375945,2,0.18181818181818182
58930109,1,0.09090909090909091
58930109,1,0.07692307692307693
58930109,1,0.06666666666666667
32175281,1,0.06666666666666667
54616675,1,0.125
44336903,1,0.14285714285714285
44336903,1,0.2
44336903,1,0.3333333333333333
59616636,1,0.1111111111111111
59616636,3,0.13636363636363635
36155991,1,0.038461538461538464
61754538,1,0.08333333333333333
24088319,1,0.125
59213485,1,0.125
5276236,1,0.1111111111111111
60315032,1,0.5
36033772,1,0.14285714285714285
58819535,1,0.16666666666666666
44327756,1,0.06666666666666667
61759371,1,0.06666666666666667
54569915,1,0.5
44397706,1,0.3333333333333333
44238118,1,0.3333333333333333
42709643,1,0.2
36449805,2,0.4
55081856,1,0.5
55081856,1,0.5
58638296,2,0.2222222222222222
55121486,1,0.5
61942438,1,0.07692307692307693
61942438,1,0.07692307692307693
11323964,2,0.2
45064616,1,0.08333333333333333
54552517,1,0.1111111111111111
59724967,1,0.25
52528908,1,0.3333333333333333
24401301,2,0.3333333333333333
24401301,2,0.5
61975696,1,0.16666666666666666
52832769,1,0.07692307692307693
58761883,1,0.5
58761883,2,0.13333333333333333
54946294,1,0.25
61441790,1,0.16666666666666666
61848657,2,0.125
52667656,1,0.5
50210611,2,1
