id,n_lines
55465544,28
44219091,33
60162061,15
47515391,6
47230334,16
47400681,3
44127656,7
33950468,16
51573176,28
51717615,44
47926313,9
17562067,3
47354527,29
54914483,14
12944355,5
52361394,6
61444055,24
39911694,12
60416701,22
14798868,12
32439041,15
61696524,13
30007476,38
60476853,28
49207307,54
39880552,24
28034840,12
49224539,7
5761036,3
27277916,5
52679267,16
60805892,86
4749996,5
56920769,3
49574572,27
49574572,42
21401591,5
18444264,11
60302435,57
58391423,31
58343096,8
59606921,32
60817946,5
49098717,13
35602029,59
61920512,12
59015610,9
57708031,17
57708031,5
59120296,13
60941294,2
60941294,14
18021914,9
33104234,23
55848234,6
56891366,19
52325837,62
52325837,7
33302671,7
33058358,34
33058358,12
46320483,26
46320483,28
55308742,3
55308742,28
60852714,40
41510828,19
39419432,34
57402632,6
55897277,23
61298959,12
61298959,43
53240112,21
61857208,21
47049471,10
47049471,17
45675527,7
60668360,25
56243986,6
52775333,12
35076848,7
59117940,32
33950637,17
53582860,15
9880841,33
39743460,4
53447112,8
56169465,38
60143717,22
52156089,12
52156089,37
40335966,17
53001329,25
50724598,11
44230857,38
51078817,9
48892898,28
49098829,6
58907841,3
34132866,45
60719413,10
50853377,33
57006297,13
41955051,25
49686584,8
49686584,28
61538547,39
57744192,7
57744192,5
47917037,20
58022366,7
50210539,22
41568895,4
54765002,27
43077386,23
58167960,8
55055714,21
58868456,36
58076782,5
58057769,16
28705690,6
24394191,5
48553827,27
48553827,27
60559841,29
60564173,9
60564173,23
52654442,3
35917208,6
51113689,29
51100575,65
51100575,33
51100575,46
29114582,35
29114582,36
36167506,9
61929755,11
61929755,12
61929755,11
61943981,24
32229025,3
43181234,24
50595713,33
34238322,23
29282770,7
60658695,21
60658695,22
57039491,15
56863896,27
56863896,63
60124766,5
37190159,23
58474749,35
58474749,4
58474749,6
61251545,13
55056972,3
55056972,3
55056972,13
29297413,8
23483120,11
52020981,22
52020981,93
61480674,9
47680520,12
51040693,9
51821892,9
49833533,7
60587135,31
8799572,7
58010893,21
61314281,8
45031353,12
44065371,18
57202854,4
35225939,26
59284417,15
59524744,3
60662575,21
60662575,22
51079044,3
54383411,6
54383411,11
52281007,26
52278567,19
49034451,44
54881641,7
54923270,3
49538311,54
59104815,9
58951231,3
58167529,114
47320298,18
52487171,3
53492118,12
40371163,25
39814695,24
57508014,7
49990956,46
61170478,2
56534533,11
56534533,14
31989691,18
61847639,11
28542538,15
59590167,7
56055891,38
16846691,3
51262977,44
47815148,19
57788170,13
57924845,43
48205095,4
48205095,4
54609074,55
54609074,34
57234737,5
53633070,28
16569552,11
58974592,37
60819244,11
44564759,7
53317623,6
59106487,114
43580953,3
16060271,5
47652936,10
56746305,3
32229792,3
47073333,29
47073333,29
